Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y,Staff_Count,Budget
2025,10,NIZAMABAD,ARMOOR,Donkeshwar,1801056,Annaram-1,1,0,1,0,0,16,0,3,13,0,25,0,2,23,0,,
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Bheemaram,2106074,Komatipalli II,6,0,6,0,0,26,0,25,1,0,53,0,51,2,0,,
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Bheemaram,2106249,Madhuthanda,4,0,4,0,0,29,0,29,0,0,44,0,40,4,0,,
2025,10,NIZAMABAD,ARMOOR,Donkeshwar,1801038,Marmpally-1,6,0,0,6,0,21,0,1,20,0,29,1,0,28,0,,
2025,10,MEDAK,ALLADURG,Alladurg,1703127,RAMPUR-1,1,1,0,0,0,16,7,0,5,4,19,10,0,7,2,,
2025,10,MEDAK,ALLADURG,Alladurg,1703252,I B Thanda,2,0,2,0,0,11,0,10,0,1,8,0,8,0,0,,
2025,10,MEDAK,ALLADURG,Yellupet,1704306,Velpugonda-II,3,0,0,2,1,23,0,0,14,9,19,0,0,12,7,,
2025,10,MAHABUBABAD ,DORNAKAL,Kuravi,2118192,Hamsalithanda,1,0,1,0,0,3,0,3,0,0,5,1,4,0,0,,
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Kamalapur,2004144,Pata Uppal-3,1,0,0,1,0,7,1,0,6,0,18,0,1,17,0,,
2025,10,NIZAMABAD,ARMOOR,Pipri,1801145,Pipri-2,3,2,0,1,0,31,14,0,5,12,29,11,4,8,6,,
2025,10,SIDDIPET,CHERIAL,AKUNUR,2101062,Chityala - II,3,0,0,3,0,26,1,0,23,2,19,1,0,18,0,,
2025,10,RAJANNA-SIRICILLA,SIRICILLA,Gudem,2014197,AVNOOR-1,4,0,0,4,0,32,0,0,24,8,25,0,0,20,5,,
2025,10,JAGITYAL,DHARMAPURI,Sarangapur,2005237,Sarangapur II,1,0,1,0,0,8,0,7,0,1,11,0,11,0,0,,
2025,10,WARANGAL,NARSAMPET,NALLABELLY,2112226,Lenkalapalli,5,1,0,4,0,23,1,0,22,0,18,1,0,17,0,,
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Kothulanaduma,2001054,Jagannadhapur,0,0,0,0,0,23,12,0,11,0,45,22,1,20,2,,
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Kamalapur,2004212,Kamalapur-vii,8,1,0,7,0,30,0,0,29,1,26,0,0,26,0,,
2025,10,VIKARABAD,TANDUR,Peddemul,1510052,PEDDEMUL II,5,5,0,0,0,50,50,0,0,0,21,21,0,0,0,,
2025,10,VIKARABAD,TANDUR,Peddemul,1510252,NAGULAPALLY II,2,0,0,1,1,21,0,0,16,5,14,0,0,11,3,,
2025,10,NALGONDA,MIRYALAGUDA (U),ALLAGADAPA,2307019,Avanthipuram-1,4,4,0,0,0,31,29,0,2,0,25,22,0,3,0,,
2025,10,HANMAKONDA,PARKAL,Pathipaka,2113172,Koppula - V,2,0,0,2,0,23,0,0,11,12,10,0,0,7,3,,
2025,10,NALGONDA,MIRYALAGUDA (U),ALLAGADAPA,2307221,Azmeera Thanda,1,0,1,0,0,7,0,7,0,0,8,0,8,0,0,,
2025,10,JANGAON,KODAKANDLA,Chinnamadur,2108177,Dodlabanda thanda,0,0,0,0,0,4,0,4,0,0,7,0,7,0,0,,
2025,10,HANMAKONDA,PARKAL,Parkal,2113070,Seetharampur - I,4,0,0,4,0,21,0,0,18,3,22,0,0,21,1,,
2025,10,HANMAKONDA,PARKAL,Parkal,2113072,Rajipeta,6,2,0,3,1,26,7,1,18,0,54,7,0,46,1,,
2025,10,NAGARKURNOOL,KOLLAPUR,Kodair,1410180,Yetham - 2,8,0,0,8,0,27,2,0,24,1,8,0,0,8,0,,
2025,10,KAMAREDDY,DOMAKONDA,Machareddy,1805094,Lachapet-1,2,0,0,0,2,9,0,0,9,0,30,0,0,27,3,,
2025,10,KAMAREDDY,DOMAKONDA,Machareddy,1805096,Ghanpoor -1,3,0,0,3,0,22,1,2,19,0,24,0,2,21,1,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Valigonda,2315058,Valigonda - 4,8,7,0,1,0,40,25,0,9,6,30,20,0,7,3,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Valigonda,2315060,Valigonda - 6,9,2,1,5,1,44,7,1,33,3,52,10,1,29,12,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Panthangi,2315158,Jaikesaram - 1,2,0,0,2,0,25,1,0,23,1,20,1,0,18,1,,
2025,10,NAGARKURNOOL,KOLLAPUR,Kollapur,1410078,Kollapur-XII,0,0,0,0,0,10,0,0,8,2,18,0,0,18,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Kollapur,1410080,Kollapur-XIV,1,0,0,1,0,16,0,0,12,4,22,0,0,4,18,,
2025,10,NAGARKURNOOL,KOLLAPUR,Yellor,1410027,Chenchugudem,2,0,2,0,0,6,0,6,0,0,10,0,10,0,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Yellor,1410129,Mukkidigundam - 1,0,0,0,0,0,18,0,18,0,0,11,0,11,0,0,,
2025,10,NIZAMABAD,DICHPALLY,Nadipally,1809103,Nadipally-3,0,0,0,0,0,16,0,2,13,1,36,0,7,27,2,,
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006068,Munjampally-2,2,0,0,2,0,14,0,0,10,4,26,0,1,19,6,,
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006075,laxmipur-1,13,3,0,10,0,41,8,1,32,0,30,8,2,20,0,,
2025,10,SURYAPET,TUNGATURTI,Arvapally,2318081,Arvapally -1,8,0,0,8,0,25,1,0,23,1,27,2,0,24,1,,
2025,10,MEDAK,NARSAPUR,Shivampet,1705108,Kothapet,6,2,0,4,0,40,4,0,36,0,23,5,0,18,0,,
2025,10,MEDAK,NARSAPUR,Shivampet,1705294,Tukya  (ST),1,0,1,0,0,6,0,6,0,0,8,0,8,0,0,,
2025,10,NARAYANPET,MADDUR,buneed,1411043,Dupetighat,6,0,0,6,0,20,0,1,18,1,23,0,0,22,1,,
2025,10,RANGAREDDY,MAHESHWARAM,Palamakula,1509129,Paddatupra-2,0,0,0,0,0,41,2,1,35,3,38,1,0,34,3,,
2025,10,RANGAREDDY,MAHESHWARAM,Palamakula,1509136,Peddashapur-3,6,1,0,3,2,34,8,1,21,4,25,3,1,15,6,,
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006082,Devampally-1,3,1,0,2,0,26,13,1,12,0,28,13,0,15,0,,
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318088,Padamati thanda,0,0,0,0,0,3,0,3,0,0,5,0,5,0,0,,
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318095,Nanya thanda,0,0,0,0,0,3,0,2,1,0,2,0,2,0,0,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416159,Garlapad-I,1,1,0,0,0,35,8,0,22,5,31,8,0,20,3,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416166,jinkalapally,5,0,0,5,0,29,4,0,21,4,26,2,0,24,0,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416173,Putandoddy-I,1,0,0,1,0,20,1,1,18,0,35,0,0,34,1,,
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,Hasmathpet,1513173,Dasara basthi,2,0,1,1,0,28,6,6,9,7,64,18,7,31,8,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Alampur,1416059,Khasipuram-2,2,0,0,2,0,28,14,0,13,1,39,22,0,15,2,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Alampur,1416066,Jillapadu,2,0,0,2,0,10,0,3,7,0,16,0,8,8,0,,
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Malkajgiri,1501051,BJR Nagar II,4,0,0,1,3,34,8,0,6,20,30,4,0,2,24,,
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Malkajgiri,1501058,NV Nagar,8,3,2,3,0,87,30,13,33,11,61,20,7,27,7,,
2025,10,JANGAON,JANGAON,Narmetta,2101227,Ratna Thanda,2,0,2,0,0,7,0,7,0,0,4,0,4,0,0,,
2025,10,JANGAON,JANGAON,Narmetta,2101234,Kapurya Thanda,1,0,1,0,0,9,0,9,0,0,9,0,9,0,0,,
2025,10,NALGONDA,NAKREKAL,Pamanagundla,2311112,Duginevally -I,4,0,0,4,0,18,0,0,18,0,17,0,0,17,0,,
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405187,DHAROOR-1,1,1,0,0,0,49,48,0,0,1,45,44,0,0,1,,
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405194,MARLABEED -II,0,0,0,0,0,24,23,0,1,0,35,33,2,0,0,,
2025,10,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1405260,Turkonipally ,1,0,0,1,0,18,0,0,18,0,12,0,0,12,0,,
2025,10,NALGONDA,ANUMULA,Nidamanoor,2314218,Nandikondavarigudem,5,0,0,3,2,21,1,0,16,4,6,0,0,6,0,,
2025,10,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1406089,Poodur - I,7,7,0,0,0,36,34,1,1,0,30,24,2,4,0,,
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405294,Alwalpadu-II,0,0,0,0,0,38,8,0,30,0,20,9,0,11,0,,
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405296,PARCHERLA-2,1,0,0,1,0,20,0,0,20,0,41,0,0,41,0,,
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405330,Daroor,1,0,0,1,0,29,5,1,22,1,34,1,3,28,2,,
2025,10,SURYAPET,CHIVEMLA,Mothey,2317126,Ravikuntathanda,4,0,4,0,0,23,0,23,0,0,24,0,23,0,1,,
2025,10,SURYAPET,CHIVEMLA,Mothey,2317128,Burkacherla-II,3,0,0,3,0,12,0,1,11,0,6,0,1,5,0,,
2025,10,VIKARABAD,KODANGAL,RUdraram,1409074,DHARMAPUR,1,1,0,0,0,11,4,0,6,1,8,3,0,5,0,,
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501017,Machabollaram II,0,0,0,0,0,44,8,2,25,9,30,13,0,17,0,,
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501022,Turkapally Gate,4,1,0,3,0,66,21,3,35,7,20,10,0,10,0,,
2025,10,NALGONDA,KONDAMALLEPALLY,Chennaram,2304038,Gurrapu Thanda-1,1,0,1,0,0,5,0,5,0,0,4,0,4,0,0,,
2025,10,WARANGAL,WARDHANNAPETA,Perikedu,2115068,Ookal-II,2,1,0,1,0,22,10,0,12,0,21,14,0,7,0,,
2025,10,WARANGAL,WARANGAL(U),Laxminagar,2114132,Shanthi Nagar -1,0,0,0,0,0,8,0,2,6,0,26,0,3,22,1,,
2025,10,JANGAON,KODAKANDLA,Kodakandla,2108051,Edunuthula-III,1,0,0,1,0,10,0,0,9,1,27,1,0,24,2,,
2025,10,JANGAON,KODAKANDLA,Kodakandla,2108001,Kodakandla-I,2,0,0,2,0,12,0,0,8,4,21,0,0,19,2,,
2025,10,JANGAON,KODAKANDLA,Kodakandla,2108165,Regula-ii,0,0,0,0,0,5,1,1,1,2,15,0,2,11,2,,
2025,10,SANGAREDDY,SADASIVAPET,Budera,1709106,Mansanpally,0,0,0,0,0,8,2,0,6,0,17,4,0,13,0,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Valigonda,2315183,Akkammpally,1,0,0,1,0,9,3,0,3,3,10,6,0,3,1,,
2025,10,NAGARKURNOOL,KOLLAPUR,Singaipally,1410139,Mulamadha thanda,0,0,0,0,0,5,0,5,0,0,9,0,9,0,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Singaipally,1410204,Rajapur-IV,1,1,0,0,0,19,15,0,3,1,16,13,0,2,1,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Puttapaka,2310103,Seethyathanda,2,0,2,0,0,6,0,6,0,0,2,0,2,0,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Peddakothhapally,1417156,Peddakothapally-2,0,0,0,0,0,7,4,0,2,1,22,4,2,14,2,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Ramannapeta,2315019,Siripuram - 2,2,0,0,1,1,21,0,0,20,1,14,0,0,12,2,,
2025,10,NALGONDA,MIRYALAGUDA (U),ALLAGADAPA,2307060,Kothagudem-2,2,0,0,2,0,7,1,1,5,0,12,4,0,6,2,,
2025,10,NALGONDA,MIRYALAGUDA (U),ALLAGADAPA,2307196,Kothapet,1,0,0,1,0,7,0,0,7,0,8,0,0,8,0,,
2025,10,JANGAON,KODAKANDLA,Eeravennu,2108066,Gudur-I,0,0,0,0,0,17,4,0,12,1,24,7,0,17,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Singotam,1410089,Kudikilla-II,2,0,0,2,0,17,0,0,17,0,20,0,0,20,0,,
2025,10,NARAYANPET,MAKTHAL,Karni,1414047,Gaddampally,10,0,0,10,0,18,0,1,17,0,24,0,1,23,0,,
2025,10,NIZAMABAD,BODHAN,Shakar Nagar,1804031,Anees Nagar-1,2,1,0,0,1,35,1,2,15,17,53,0,0,43,10,,
2025,10,NIZAMABAD,BODHAN,Shakar Nagar,1804036,Chekipet,4,0,0,0,4,74,2,1,29,42,66,0,0,22,44,,
2025,10,SIDDIPET,SIDDIPET,Raghavapur,1710073,CHINNAGUNDAVELLY-I,2,0,0,2,0,22,2,0,17,3,15,2,0,11,2,,
2025,10,SIDDIPET,SIDDIPET,Raghavapur,1710082,RAGHAVAPUR-II,0,0,0,0,0,28,0,0,12,16,12,0,0,5,7,,
2025,10,SIDDIPET,SIDDIPET,Raghavapur,1710273,RAGHAVAPUR-IV,0,0,0,0,0,32,11,0,21,0,24,7,0,15,2,,
2025,10,MAHABUBABAD ,THORRUR,Nellikudur,2109442,Munigalavedu-2,7,7,0,0,0,15,14,0,0,1,8,8,0,0,0,,
2025,10,MAHABUBABAD ,MAHABUBABAD,Inugurthy,2109365,Chinya Thanda,0,0,0,0,0,7,0,7,0,0,15,0,15,0,0,,
2025,10,KAMAREDDY,YELLAREDDY,Gdr_Neral,1810145,Kothabadi Tanda( Durgam),6,1,5,0,0,26,1,23,2,0,26,1,22,3,0,,
2025,10,SIDDIPET,SIDDIPET,Bharathnagar,1710005,MOINPURA-I,5,1,0,4,0,32,1,0,28,3,16,0,0,16,0,,
2025,10,ADILABAD,JAINAD,Bharampur,1901129,Arli-K,4,2,0,2,0,16,6,2,7,1,20,6,2,11,1,,
2025,10,MAHABUBABAD ,MAHABUBABAD,Mahabubabad,2109033,Gummunoor SC Colony-3,4,2,0,1,1,25,12,3,10,0,22,11,4,7,0,,
2025,10,MAHABUBABAD ,MAHABUBABAD,Mahabubabad,2109042,Kista Puram Thanda,0,0,0,0,0,14,1,12,0,1,13,0,13,0,0,,
2025,10,ADILABAD,JAINAD,Jainad,1901261,Makoda,6,2,1,1,2,15,2,0,12,1,21,7,3,11,0,,
2025,10,MAHABUBABAD ,MAHABUBABAD,Kalwala,2109510,Chinna Mupparam-2,7,0,0,6,1,15,0,0,12,3,14,0,0,13,1,,
2025,10,ADILABAD,JAINAD,Bela,1901206,PATAN,7,0,0,5,2,24,0,6,15,3,29,0,8,14,7,,
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220035,Jarupula Thanda,1,0,1,0,0,10,0,10,0,0,8,0,8,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220044,Thipanapally - 3	 ,8,4,1,2,1,18,9,0,6,3,16,9,0,7,0,,
2025,10,MAHABUBABAD ,MAHABUBABAD,Alli Gudem,2211186,Tekulagudem,4,0,4,0,0,12,1,10,0,1,6,0,6,0,0,,
2025,10,KAMAREDDY,DOMAKONDA,Kondapoor,1806219,Gundaram-2,1,1,0,0,0,26,17,1,8,0,28,12,5,11,0,,
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,132 Jeedimetla,1512156,Quthbullapur-IV Ward NO:131,3,1,0,1,1,74,17,3,44,10,92,21,3,58,10,,
2025,10,HYDERABAD,SECUNDERABAD,SEETHAPHALMANDI,1602168, Mylargadda,7,0,0,4,3,53,4,1,42,6,49,4,2,37,6,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416156,Dharmavaram-III,2,0,0,2,0,38,0,1,33,4,23,0,0,21,2,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416185,Valluru-I,8,0,0,7,1,26,0,0,24,2,12,0,0,10,2,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416190,Veerapuram,5,1,0,2,2,45,0,0,39,6,35,4,0,28,3,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416192,Vemula-II,5,3,0,2,0,37,22,0,14,1,24,19,0,5,0,,
2025,10,KHAMMAM,MADHIRA,WYRA 2,2210102,Kondakodima-I,0,0,0,0,0,17,0,1,13,3,4,0,0,4,0,,
2025,10,HYDERABAD,SECUNDERABAD,SECUNDERABAD,1602066,G.K.Colony,0,0,0,0,0,45,31,0,14,0,56,38,0,14,4,,
2025,10,HYDERABAD,SECUNDERABAD,SECUNDERABAD,1602161,GYR Nagar,1,0,0,1,0,40,4,0,36,0,25,4,0,21,0,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Linganvai,1416056,Birampally,5,0,0,5,0,31,0,0,31,0,23,0,0,21,2,,
2025,10,NARAYANPET,MADDUR,KYETHANPALLY,1415013,Laxmipur,0,0,0,0,0,16,5,1,7,3,11,3,0,6,2,,
2025,10,HYDERABAD,KHAIRATABAD,Shaikpet,1601123,Shaikpet,1,0,0,1,0,66,12,7,41,6,109,19,20,63,7,,
2025,10,NARAYANPET,MADDUR,KYETHANPALLY,1411212,Gatereddypally,3,0,0,3,0,19,3,0,15,1,10,2,0,7,1,,
2025,10,HYDERABAD,KHAIRATABAD,Shaikpet,1601130,Hakimpet II,0,0,0,0,0,9,0,0,0,9,3,0,0,0,3,,
2025,10,HYDERABAD,SECUNDERABAD,ADDAGUTTA,1602166, Shanthi Nagar,7,2,0,1,4,63,20,0,32,11,31,6,1,18,6,,
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Kothagattu,2001121,Rajapur,4,1,0,1,2,27,13,0,12,2,30,14,0,15,1,,
2025,10,SURYAPET,TUNGATURTI,Jalalpuram,2318155,Mondichintha thanda,0,0,0,0,0,4,0,4,0,0,7,0,7,0,0,,
2025,10,HANMAKONDA,HANAMKONDA (U),Velair,2104211,Shalapalli,3,1,0,2,0,21,1,11,9,0,13,0,4,9,0,,
2025,10,HANMAKONDA,HANAMKONDA (U),Velair,2104125,Veleru-4,7,7,0,0,0,18,16,0,1,1,11,10,0,1,0,,
2025,10,SANGAREDDY,NARAYANKHED,Chapta - K,1706144,Chapta K-2,1,1,0,0,0,6,5,1,0,0,14,12,2,0,0,,
2025,10,HANMAKONDA,HANAMKONDA (U),Dharmasagar,2104204,Devunoor-3,4,0,0,4,0,20,0,0,20,0,18,0,0,18,0,,
2025,10,HANMAKONDA,HANAMKONDA (U),Dharmasagar,2104118,Elukurthy,4,3,0,1,0,18,16,0,2,0,18,15,0,3,0,,
2025,10,SIDDIPET,DUBBAK,Venkatraopet,1701114,Venkatraopet-III,1,0,0,1,0,19,8,0,10,1,30,15,0,15,0,,
2025,10,MAHABUBABAD ,GUDUR,Pegadapalli,2105190,Ramannagudem,2,0,2,0,0,14,0,14,0,0,6,0,5,1,0,,
2025,10,NALGONDA,DEVARAKONDA,KANDHUKUR,2304134,Paisheshaikunta,2,0,0,2,0,11,0,0,11,0,10,1,0,8,1,,
2025,10,SANGAREDDY,NARAYANKHED,Wasar,1706037,Chimalpad,4,1,0,3,0,25,8,0,10,7,42,14,0,22,6,,
2025,10,SANGAREDDY,NARAYANKHED,Wasar,1706044,Wangdal - I,2,0,0,2,0,8,0,0,8,0,13,0,0,13,0,,
2025,10,KAMAREDDY,MADNOOR,Dongly,1807081,Menoor-1,10,0,0,10,0,26,0,1,25,0,31,0,0,30,1,,
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Boinpalli,2016078,Thadagonda-1,4,0,0,2,2,21,0,0,16,5,9,0,0,7,2,,
2025,10,KAMAREDDY,MADNOOR,Dongly,1807188,Laxmapoor,2,2,0,0,0,3,3,0,0,0,9,8,0,1,0,,
2025,10,RANGAREDDY,IBRAHIMPATANAM,Pocharam,1504042,Elimendu-1,4,4,0,0,0,31,28,0,2,1,38,30,0,4,4,,
2025,10,RANGAREDDY,IBRAHIMPATANAM,Pocharam,1402212,Metilla SC Colony,1,1,0,0,0,11,8,1,2,0,14,13,0,1,0,,
2025,10,RANGAREDDY,IBRAHIMPATANAM,Pocharam,1504049,Sahebguda,0,0,0,0,0,14,4,1,7,2,24,12,1,11,0,,
2025,10,HANMAKONDA,HANAMKONDA (U),Darga,2116136,Shastrinagar (H Wada),5,0,0,4,1,29,2,4,20,3,30,2,1,22,5,,
2025,10,MEDAK,RAMAYAMPET,Shankarampet (R),1708216,Shankarampet V,7,1,0,6,0,23,0,0,22,1,16,0,0,16,0,,
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Kodurupaka,2016089,Vardavelli-1,0,0,0,0,0,13,13,0,0,0,18,17,0,1,0,,
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006078,Annaram-1,1,0,0,1,0,18,10,1,5,2,19,13,0,6,0,,
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006080,Gollapally-1,6,0,0,6,0,29,2,0,27,0,20,0,0,20,0,,
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318100,Thimmapuram -2,4,2,0,2,0,17,4,1,12,0,8,7,0,1,0,,
2025,10,HYDERABAD,SECUNDERABAD,RAM NAGAR,1602174,Adikmet-II,10,3,0,7,0,59,8,2,40,9,19,5,1,10,3,,
2025,10,KHAMMAM,MADHIRA,WYRA 2,2210104,Khanapuram,2,0,0,1,1,18,0,1,11,6,11,0,2,6,3,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416164,Kondair-II,0,0,0,0,0,27,0,0,25,2,37,0,0,32,5,,
2025,10,SIDDIPET,GAJWEL,Markook,1702331,Bhavanadapoor,8,0,0,8,0,38,0,0,38,0,65,0,0,65,0,,
2025,10,SIDDIPET,GAJWEL,Markook,1702312,Pamualaparhti-III,1,0,0,1,0,38,13,0,20,5,57,10,0,41,6,,
2025,10,HYDERABAD,SECUNDERABAD,SECUNDERABAD,1602087,Bhagwanthapuram,4,0,0,3,1,43,7,0,23,13,47,10,1,32,4,,
2025,10,RANGAREDDY,MAHESHWARAM,Palamakula,1509133,Kothatanda,1,0,1,0,0,28,0,24,2,2,23,0,19,2,2,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Mandodi,1416111,Nasanoor,2,0,0,2,0,20,5,0,14,1,55,15,0,35,5,,
2025,10,HYDERABAD,SECUNDERABAD,ADDAGUTTA,1602004,Addagutta-IV,0,0,0,0,0,16,5,2,8,1,25,11,0,13,1,,
2025,10,NARAYANPET,MADDUR,KYETHANPALLY,1411167,Kyatanpally II,15,0,0,14,1,55,0,0,52,3,32,0,0,31,1,,
2025,10,SURYAPET,TUNGATURTI,Nagaram,2318134,Eatur-2,5,0,0,5,0,24,0,1,23,0,10,1,0,9,0,,
2025,10,SURYAPET,TUNGATURTI,Nagaram,2318249,Chennapoorithanda,1,0,1,0,0,2,0,2,0,0,3,0,3,0,0,,
2025,10,HYDERABAD,KHAIRATABAD,Shaikpet,1601151,Deen Dayal Nagar,0,0,0,0,0,30,5,0,9,16,50,6,0,35,9,,
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Kothagattu,2001134,Chinthalapally,2,2,0,0,0,23,3,0,20,0,17,4,0,12,1,,
2025,10,MAHABUBABAD ,GUDUR,Kothaguda,2105210,Chakaralathanda,0,0,0,0,0,2,0,2,0,0,7,0,7,0,0,,
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bollepally,2302049,Reddynaik thanda,1,0,1,0,0,21,1,18,2,0,15,0,15,0,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Kollapur,1410069,Kollapur-XX,1,1,0,0,0,19,6,0,8,5,8,7,0,0,1,,
2025,10,NAGARKURNOOL,KOLLAPUR,Yellor,1410038,Gyemyanayak thanda,0,0,0,0,0,9,0,9,0,0,10,0,10,0,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Singaipally,1410273,Moti thanda,0,0,0,0,0,3,0,3,0,0,2,0,2,0,0,,
2025,10,NALGONDA,MIRYALAGUDA (U),CHILLAPURAM,2307030,Chillapuram,0,0,0,0,0,22,10,1,9,2,11,7,0,4,0,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Puttapaka,2310102,Porlagaddathanda,0,0,0,0,0,14,0,13,0,1,16,0,16,0,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Peddakothhapally,1417157,Peddakothapally-3,1,0,0,1,0,21,0,0,20,1,16,0,0,16,0,,
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Ramannapeta,2315017,Thummalagudem - 4,4,1,0,3,0,35,16,5,14,0,17,9,2,6,0,,
2025,10,NAGARKURNOOL,KOLLAPUR,Peddakothhapally,1417207,Chandrakal-I,2,1,0,1,0,36,10,0,25,1,10,6,0,4,0,,
2025,10,NARAYANPET,MAKTHAL,Maganoor,1414132,Kothapally-III,0,0,0,0,0,4,4,0,0,0,13,13,0,0,0,,
2025,10,SANGAREDDY,SADASIVAPET,Athmakur,1709008,Bobbiligama - II,3,3,0,0,0,13,11,0,2,0,42,27,0,15,0,,
2025,10,VIKARABAD,TANDUR,Manik Nagar,1510213,SWEEPER COLONY,16,4,0,9,3,83,11,6,61,5,39,6,2,28,3,,
2025,10,JANGAON,KODAKANDLA,Kodakandla,2108049,Edunuthula-I,2,0,0,0,2,16,0,0,15,1,21,0,0,20,1,,
2025,10,NAGARKURNOOL,KOLLAPUR,Kodair,1410106,Kondropally-I,4,2,0,2,0,38,12,1,25,0,41,16,0,25,0,,
2025,10,NARAYANPET,MAKTHAL,Krishna,1414114,Hindupoor-III,4,0,0,4,0,41,0,0,38,3,42,0,0,41,1,,
2025,10,NARAYANPET,MAKTHAL,Krishna,1414281,Muraridoddi,7,1,0,6,0,43,7,0,36,0,40,9,0,31,0,,
2025,10,KAMAREDDY,DOMAKONDA,Yellampet,1805186,RATNAGIRIPALLY-2,4,1,0,3,0,17,3,0,14,0,28,2,0,25,1,,
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Bhatupally,1907015,C Babu Colony,5,2,0,0,3,23,10,0,1,12,7,2,0,2,3,,
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,JULURUPADU,2220190,JULURUPADU-II,3,3,0,0,0,26,15,4,3,4,38,25,5,6,2,,
